accuracy,precision,recall,f1,train_time_sec,inference_time_sec,dataset,scenario,model,seed,state_count,density,unseen_window_count,detection_rate,mapping_accuracy,window,alphabet
0.6182462356067316,0.09375,0.007407407407407408,0.013729977116704805,0.011078357696533203,0.0029659271240234375,SKAB_Fold5,Unseen,Automata_W4_A3,999,33.0,0.05693296602387511,0.0,0.0,0.0,4.0,3.0
0.5961027457927369,0.0,0.0,0.0,0.010605335235595703,0.0028333663940429688,SKAB_Fold5,Unseen,Automata_W4_A4,999,51.0,0.03613994617454825,0.0,0.0,0.0,4.0,4.0
0.6359610274579274,0.0,0.0,0.0,0.010256767272949219,0.0027158260345458984,SKAB_Fold5,Unseen,Automata_W4_A5,999,67.0,0.029182445979059925,0.0,0.0,0.0,4.0,5.0
0.591674047829938,0.04838709677419355,0.007407407407407408,0.01284796573875803,0.009417533874511719,0.002500772476196289,SKAB_Fold5,Unseen,Automata_W4_A6,999,82.0,0.022605591909577633,0.0,0.0,0.0,4.0,6.0
0.5244444444444445,0.0,0.0,0.0,0.008680105209350586,0.013471603393554688,SKAB_Fold5,Unseen,Automata_W5_A3,999,57.0,0.028931979070483227,12.0,0.0,0.25,5.0,3.0
0.4955555555555556,0.0,0.0,0.0,0.009154319763183594,0.015244722366333008,SKAB_Fold5,Unseen,Automata_W5_A4,999,89.0,0.01628582249715945,15.0,0.0,0.0,5.0,4.0
0.54,0.0,0.0,0.0,0.008916616439819336,0.002369403839111328,SKAB_Fold5,Unseen,Automata_W5_A5,999,118.0,0.013932777937374317,0.0,0.0,0.0,5.0,5.0
0.4777777777777778,0.0,0.0,0.0,0.008879423141479492,0.04896378517150879,SKAB_Fold5,Unseen,Automata_W5_A6,999,140.0,0.011020408163265306,27.0,0.0,0.037037037037037035,5.0,6.0
0.4149933065595716,0.0,0.0,0.0,0.008524179458618164,0.03010725975036621,SKAB_Fold5,Unseen,Automata_W6_A3,999,86.0,0.016224986479177934,10.0,0.0,0.2,6.0,3.0
0.3962516733601071,0.0,0.0,0.0,0.008587837219238281,0.10718488693237305,SKAB_Fold5,Unseen,Automata_W6_A4,999,117.0,0.01103075462049821,23.0,0.0,0.0,6.0,4.0
0.4484605087014726,0.0,0.0,0.0,0.009594917297363281,0.0023109912872314453,SKAB_Fold5,Unseen,Automata_W6_A5,999,197.0,0.007111752428560386,0.0,0.0,0.0,6.0,5.0
0.35609103078982596,0.0,0.0,0.0,0.009516239166259766,0.24443721771240234,SKAB_Fold5,Unseen,Automata_W6_A6,999,198.0,0.0068105295378022655,33.0,0.0,0.030303030303030304,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,5.4439918994903564,0.039415597915649414,BATADAL_CHRON,Original,LSTM,42,,,,,,,
0.9039615846338536,0.0,0.0,0.0,3.8801047801971436,0.04150247573852539,BATADAL_CHRON,Original,GRU,42,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.131808042526245,0.03290915489196777,BATADAL_CHRON,Original,CNN1D,42,,,,,,,
0.8175182481751825,0.0,0.0,0.0,0.002185821533203125,0.0005724430084228516,BATADAL_CHRON,Original,Automata_W3_A3,42,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.6715328467153284,0.0,0.0,0.0,0.002262115478515625,0.003916025161743164,BATADAL_CHRON,Original,Automata_W3_A4,42,58.0,0.0469678953626635,15.0,0.0,0.0,3.0,4.0
0.46715328467153283,0.0,0.0,0.0,0.0023343563079833984,0.010188579559326172,BATADAL_CHRON,Original,Automata_W3_A5,42,105.0,0.025034013605442176,23.0,0.0,0.043478260869565216,3.0,5.0
0.3722627737226277,0.0,0.0,0.0,0.0024275779724121094,0.0345454216003418,BATADAL_CHRON,Original,Automata_W3_A6,42,166.0,0.015132820438380027,50.0,0.0,0.04,3.0,6.0
0.625615763546798,0.0,0.0,0.0,0.002166271209716797,0.01355123519897461,BATADAL_CHRON,Original,Automata_W4_A3,42,71.0,0.02638365403689744,25.0,0.0,0.08,4.0,3.0
0.31527093596059114,0.0,0.0,0.0,0.0022287368774414062,0.17025303840637207,BATADAL_CHRON,Original,Automata_W4_A4,42,153.0,0.01114955786236063,94.0,0.0,0.02127659574468085,4.0,4.0
0.11330049261083744,0.0,0.0,0.0,0.0024483203887939453,0.5119545459747314,BATADAL_CHRON,Original,Automata_W4_A5,42,259.0,0.005784052116098448,154.0,0.0,0.025974025974025976,4.0,5.0
0.10837438423645321,0.0,0.0,0.0,0.0025403499603271484,0.9682838916778564,BATADAL_CHRON,Original,Automata_W4_A6,42,361.0,0.003775293314201088,168.0,0.0,0.011904761904761904,4.0,6.0
0.5660377358490566,0.0,0.0,0.0,0.002366304397583008,0.07680583000183105,BATADAL_CHRON,Original,Automata_W5_A3,42,127.0,0.012338024676049351,28.0,0.0,0.03571428571428571,5.0,3.0
0.16981132075471697,0.0,0.0,0.0,0.002405405044555664,0.7558996677398682,BATADAL_CHRON,Original,Automata_W5_A4,42,268.0,0.0048451770995767435,114.0,0.0,0.008771929824561403,5.0,4.0
0.050314465408805034,0.0,0.0,0.0,0.0024690628051757812,1.6853594779968262,BATADAL_CHRON,Original,Automata_W5_A5,42,355.0,0.0033802816901408453,142.0,0.0,0.014084507042253521,5.0,5.0
0.012578616352201259,0.0,0.0,0.0,0.002458333969116211,2.519322156906128,BATADAL_CHRON,Original,Automata_W5_A6,42,428.0,0.002593021224561097,156.0,0.0,0.00641025641025641,5.0,6.0
0.0,0.0,0.0,0.0,0.0021431446075439453,1.5536062717437744,BATADAL_CHRON,Original,Automata_W6_A3,42,225.0,0.005728395061728395,127.0,0.0,0.0,6.0,3.0
0.0,0.0,0.0,0.0,0.002391338348388672,2.8551576137542725,BATADAL_CHRON,Original,Automata_W6_A4,42,314.0,0.003620836545093107,129.0,0.0,0.0,6.0,4.0
0.0,0.0,0.0,0.0,0.0023136138916015625,3.8041508197784424,BATADAL_CHRON,Original,Automata_W6_A5,42,375.0,0.0028017777777777776,129.0,0.0,0.0,6.0,5.0
0.0,0.0,0.0,0.0,0.0023169517517089844,3.882524251937866,BATADAL_CHRON,Original,Automata_W6_A6,42,393.0,0.002602800924577045,129.0,0.0,0.0,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,5.780675649642944,0.03513193130493164,BATADAL_CHRON,Gaussian_Noise,LSTM,42,,,,,,,
0.9039615846338536,0.0,0.0,0.0,8.351293802261353,0.041584014892578125,BATADAL_CHRON,Gaussian_Noise,GRU,42,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.103979349136353,0.02180624008178711,BATADAL_CHRON,Gaussian_Noise,CNN1D,42,,,,,,,
0.7773722627737226,0.0,0.0,0.0,0.002191781997680664,0.0005667209625244141,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A3,42,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.6678832116788321,0.0,0.0,0.0,0.0022361278533935547,0.004551410675048828,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A4,42,58.0,0.0469678953626635,18.0,0.0,0.0,3.0,4.0
0.5218978102189781,0.0,0.0,0.0,0.0022869110107421875,0.007754325866699219,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A5,42,105.0,0.025034013605442176,18.0,0.0,0.05555555555555555,3.0,5.0
0.40145985401459855,0.0,0.0,0.0,0.002466440200805664,0.036798954010009766,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A6,42,166.0,0.015132820438380027,51.0,0.0,0.09803921568627451,3.0,6.0
0.5862068965517241,0.0,0.0,0.0,0.0021800994873046875,0.01720452308654785,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A3,42,71.0,0.02638365403689744,27.0,0.0,0.07407407407407407,4.0,3.0
0.2955665024630542,0.0,0.0,0.0,0.0023772716522216797,0.16649746894836426,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A4,42,153.0,0.01114955786236063,95.0,0.0,0.042105263157894736,4.0,4.0
0.09852216748768473,0.0,0.0,0.0,0.0023593902587890625,0.4869649410247803,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A5,42,259.0,0.005784052116098448,156.0,0.0,0.02564102564102564,4.0,5.0
0.09359605911330049,0.0,0.0,0.0,0.002485513687133789,1.0569372177124023,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A6,42,361.0,0.003775293314201088,175.0,0.0,0.017142857142857144,4.0,6.0
0.4716981132075472,0.0,0.0,0.0,0.002140045166015625,0.07532191276550293,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A3,42,127.0,0.012338024676049351,35.0,0.0,0.05714285714285714,5.0,3.0
0.0880503144654088,0.0,0.0,0.0,0.0023703575134277344,0.9140338897705078,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A4,42,268.0,0.0048451770995767435,128.0,0.0,0.0078125,5.0,4.0
0.012578616352201259,0.0,0.0,0.0,0.0023813247680664062,1.4113178253173828,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A5,42,355.0,0.0033802816901408453,139.0,0.0,0.007194244604316547,5.0,5.0
0.031446540880503145,0.0,0.0,0.0,0.0024480819702148438,2.2228119373321533,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A6,42,428.0,0.002593021224561097,152.0,0.0,0.019736842105263157,5.0,6.0
0.0,0.0,0.0,0.0,0.0022509098052978516,1.6907014846801758,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A3,42,225.0,0.005728395061728395,127.0,0.0,0.0,6.0,3.0
0.007751937984496124,0.0,0.0,0.0,0.002261638641357422,2.8923065662384033,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A4,42,314.0,0.003620836545093107,129.0,0.0,0.007751937984496124,6.0,4.0
0.0,0.0,0.0,0.0,0.0022771358489990234,3.685929298400879,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A5,42,375.0,0.0028017777777777776,129.0,0.0,0.0,6.0,5.0
0.0,0.0,0.0,0.0,0.0022704601287841797,4.0640552043914795,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A6,42,393.0,0.002602800924577045,129.0,0.0,0.0,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,3.9961965084075928,0.035069942474365234,BATADAL_CHRON,Unseen,LSTM,42,,,,,,,
0.9039615846338536,0.0,0.0,0.0,5.550220489501953,0.04169511795043945,BATADAL_CHRON,Unseen,GRU,42,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.110381841659546,0.02159571647644043,BATADAL_CHRON,Unseen,CNN1D,42,,,,,,,
0.8175182481751825,0.0,0.0,0.0,0.002187013626098633,0.0005662441253662109,BATADAL_CHRON,Unseen,Automata_W3_A3,42,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.6715328467153284,0.0,0.0,0.0,0.002300739288330078,0.003857135772705078,BATADAL_CHRON,Unseen,Automata_W3_A4,42,58.0,0.0469678953626635,15.0,0.0,0.0,3.0,4.0
0.46715328467153283,0.0,0.0,0.0,0.0023505687713623047,0.010121822357177734,BATADAL_CHRON,Unseen,Automata_W3_A5,42,105.0,0.025034013605442176,23.0,0.0,0.043478260869565216,3.0,5.0
0.3722627737226277,0.0,0.0,0.0,0.002523660659790039,0.03511381149291992,BATADAL_CHRON,Unseen,Automata_W3_A6,42,166.0,0.015132820438380027,50.0,0.0,0.04,3.0,6.0
0.625615763546798,0.0,0.0,0.0,0.0024542808532714844,0.014165639877319336,BATADAL_CHRON,Unseen,Automata_W4_A3,42,71.0,0.02638365403689744,25.0,0.0,0.08,4.0,3.0
0.31527093596059114,0.0,0.0,0.0,0.0023651123046875,0.16968297958374023,BATADAL_CHRON,Unseen,Automata_W4_A4,42,153.0,0.01114955786236063,94.0,0.0,0.02127659574468085,4.0,4.0
0.11330049261083744,0.0,0.0,0.0,0.0025086402893066406,0.5271551609039307,BATADAL_CHRON,Unseen,Automata_W4_A5,42,259.0,0.005784052116098448,154.0,0.0,0.025974025974025976,4.0,5.0
0.10837438423645321,0.0,0.0,0.0,0.002531290054321289,0.9467146396636963,BATADAL_CHRON,Unseen,Automata_W4_A6,42,361.0,0.003775293314201088,168.0,0.0,0.011904761904761904,4.0,6.0
0.5660377358490566,0.0,0.0,0.0,0.002154111862182617,0.0735924243927002,BATADAL_CHRON,Unseen,Automata_W5_A3,42,127.0,0.012338024676049351,28.0,0.0,0.03571428571428571,5.0,3.0
0.16981132075471697,0.0,0.0,0.0,0.0023217201232910156,0.7422177791595459,BATADAL_CHRON,Unseen,Automata_W5_A4,42,268.0,0.0048451770995767435,114.0,0.0,0.008771929824561403,5.0,4.0
0.050314465408805034,0.0,0.0,0.0,0.0023734569549560547,1.6817426681518555,BATADAL_CHRON,Unseen,Automata_W5_A5,42,355.0,0.0033802816901408453,142.0,0.0,0.014084507042253521,5.0,5.0
0.012578616352201259,0.0,0.0,0.0,0.0024917125701904297,2.506737232208252,BATADAL_CHRON,Unseen,Automata_W5_A6,42,428.0,0.002593021224561097,156.0,0.0,0.00641025641025641,5.0,6.0
0.0,0.0,0.0,0.0,0.002178668975830078,1.5608303546905518,BATADAL_CHRON,Unseen,Automata_W6_A3,42,225.0,0.005728395061728395,127.0,0.0,0.0,6.0,3.0
0.0,0.0,0.0,0.0,0.002276182174682617,2.837002992630005,BATADAL_CHRON,Unseen,Automata_W6_A4,42,314.0,0.003620836545093107,129.0,0.0,0.0,6.0,4.0
0.0,0.0,0.0,0.0,0.0023658275604248047,3.7898712158203125,BATADAL_CHRON,Unseen,Automata_W6_A5,42,375.0,0.0028017777777777776,129.0,0.0,0.0,6.0,5.0
0.0,0.0,0.0,0.0,0.002299785614013672,3.918724775314331,BATADAL_CHRON,Unseen,Automata_W6_A6,42,393.0,0.002602800924577045,129.0,0.0,0.0,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,2.660357713699341,0.03551459312438965,BATADAL_CHRON,Original,LSTM,123,,,,,,,
0.9039615846338536,0.0,0.0,0.0,4.439117908477783,0.04147839546203613,BATADAL_CHRON,Original,GRU,123,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.11254096031189,0.021444320678710938,BATADAL_CHRON,Original,CNN1D,123,,,,,,,
0.8175182481751825,0.0,0.0,0.0,0.0022063255310058594,0.0005743503570556641,BATADAL_CHRON,Original,Automata_W3_A3,123,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.6715328467153284,0.0,0.0,0.0,0.0024013519287109375,0.003915071487426758,BATADAL_CHRON,Original,Automata_W3_A4,123,58.0,0.0469678953626635,15.0,0.0,0.0,3.0,4.0
0.46715328467153283,0.0,0.0,0.0,0.0023310184478759766,0.010203361511230469,BATADAL_CHRON,Original,Automata_W3_A5,123,105.0,0.025034013605442176,23.0,0.0,0.043478260869565216,3.0,5.0
0.3722627737226277,0.0,0.0,0.0,0.0024864673614501953,0.03397655487060547,BATADAL_CHRON,Original,Automata_W3_A6,123,166.0,0.015132820438380027,50.0,0.0,0.04,3.0,6.0
0.625615763546798,0.0,0.0,0.0,0.0022377967834472656,0.013654232025146484,BATADAL_CHRON,Original,Automata_W4_A3,123,71.0,0.02638365403689744,25.0,0.0,0.08,4.0,3.0
0.31527093596059114,0.0,0.0,0.0,0.0022530555725097656,0.1687474250793457,BATADAL_CHRON,Original,Automata_W4_A4,123,153.0,0.01114955786236063,94.0,0.0,0.02127659574468085,4.0,4.0
0.11330049261083744,0.0,0.0,0.0,0.002486705780029297,0.5372004508972168,BATADAL_CHRON,Original,Automata_W4_A5,123,259.0,0.005784052116098448,154.0,0.0,0.025974025974025976,4.0,5.0
0.10837438423645321,0.0,0.0,0.0,0.0026509761810302734,0.9632573127746582,BATADAL_CHRON,Original,Automata_W4_A6,123,361.0,0.003775293314201088,168.0,0.0,0.011904761904761904,4.0,6.0
0.5660377358490566,0.0,0.0,0.0,0.0021207332611083984,0.07389998435974121,BATADAL_CHRON,Original,Automata_W5_A3,123,127.0,0.012338024676049351,28.0,0.0,0.03571428571428571,5.0,3.0
0.16981132075471697,0.0,0.0,0.0,0.0023221969604492188,0.7479414939880371,BATADAL_CHRON,Original,Automata_W5_A4,123,268.0,0.0048451770995767435,114.0,0.0,0.008771929824561403,5.0,4.0
0.050314465408805034,0.0,0.0,0.0,0.002363920211791992,1.678537368774414,BATADAL_CHRON,Original,Automata_W5_A5,123,355.0,0.0033802816901408453,142.0,0.0,0.014084507042253521,5.0,5.0
0.012578616352201259,0.0,0.0,0.0,0.0024433135986328125,2.494251251220703,BATADAL_CHRON,Original,Automata_W5_A6,123,428.0,0.002593021224561097,156.0,0.0,0.00641025641025641,5.0,6.0
0.0,0.0,0.0,0.0,0.0021581649780273438,1.5529913902282715,BATADAL_CHRON,Original,Automata_W6_A3,123,225.0,0.005728395061728395,127.0,0.0,0.0,6.0,3.0
0.0,0.0,0.0,0.0,0.002307415008544922,2.833669900894165,BATADAL_CHRON,Original,Automata_W6_A4,123,314.0,0.003620836545093107,129.0,0.0,0.0,6.0,4.0
0.0,0.0,0.0,0.0,0.002493619918823242,3.8123669624328613,BATADAL_CHRON,Original,Automata_W6_A5,123,375.0,0.0028017777777777776,129.0,0.0,0.0,6.0,5.0
0.0,0.0,0.0,0.0,0.0023114681243896484,3.8634514808654785,BATADAL_CHRON,Original,Automata_W6_A6,123,393.0,0.002602800924577045,129.0,0.0,0.0,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,8.926189661026001,0.035238027572631836,BATADAL_CHRON,Gaussian_Noise,LSTM,123,,,,,,,
0.9039615846338536,0.0,0.0,0.0,4.453495979309082,0.04213571548461914,BATADAL_CHRON,Gaussian_Noise,GRU,123,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.11275315284729,0.021898984909057617,BATADAL_CHRON,Gaussian_Noise,CNN1D,123,,,,,,,
0.8175182481751825,0.0,0.0,0.0,0.0022089481353759766,0.0005605220794677734,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A3,123,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.656934306569343,0.0,0.0,0.0,0.0021932125091552734,0.0038793087005615234,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A4,123,58.0,0.0469678953626635,15.0,0.0,0.06666666666666667,3.0,4.0
0.4708029197080292,0.0,0.0,0.0,0.0023260116577148438,0.009027719497680664,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A5,123,105.0,0.025034013605442176,20.0,0.0,0.0,3.0,5.0
0.43795620437956206,0.0,0.0,0.0,0.002416849136352539,0.03215599060058594,BATADAL_CHRON,Gaussian_Noise,Automata_W3_A6,123,166.0,0.015132820438380027,49.0,0.0,0.04081632653061224,3.0,6.0
0.6206896551724138,0.0,0.0,0.0,0.002140522003173828,0.013538837432861328,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A3,123,71.0,0.02638365403689744,25.0,0.0,0.12,4.0,3.0
0.20689655172413793,0.0,0.0,0.0,0.0022737979888916016,0.1692037582397461,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A4,123,153.0,0.01114955786236063,99.0,0.0,0.030303030303030304,4.0,4.0
0.10344827586206896,0.0,0.0,0.0,0.0023937225341796875,0.5495736598968506,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A5,123,259.0,0.005784052116098448,162.0,0.0,0.030864197530864196,4.0,5.0
0.07389162561576355,0.0,0.0,0.0,0.0025033950805664062,1.0889337062835693,BATADAL_CHRON,Gaussian_Noise,Automata_W4_A6,123,361.0,0.003775293314201088,181.0,0.0,0.03314917127071823,4.0,6.0
0.5660377358490566,0.0,0.0,0.0,0.0023851394653320312,0.0917203426361084,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A3,123,127.0,0.012338024676049351,35.0,0.0,0.05714285714285714,5.0,3.0
0.16352201257861634,0.0,0.0,0.0,0.002266407012939453,0.7877111434936523,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A4,123,268.0,0.0048451770995767435,111.0,0.0,0.009009009009009009,5.0,4.0
0.0880503144654088,0.0,0.0,0.0,0.0024793148040771484,1.5403177738189697,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A5,123,355.0,0.0033802816901408453,135.0,0.0,0.014814814814814815,5.0,5.0
0.0,0.0,0.0,0.0,0.0024039745330810547,2.4227545261383057,BATADAL_CHRON,Gaussian_Noise,Automata_W5_A6,123,428.0,0.002593021224561097,157.0,0.0,0.0,5.0,6.0
0.007751937984496124,0.0,0.0,0.0,0.002187013626098633,1.692589521408081,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A3,123,225.0,0.005728395061728395,125.0,0.0,0.008,6.0,3.0
0.0,0.0,0.0,0.0,0.002251148223876953,2.8850769996643066,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A4,123,314.0,0.003620836545093107,129.0,0.0,0.0,6.0,4.0
0.0,0.0,0.0,0.0,0.002247333526611328,3.779315948486328,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A5,123,375.0,0.0028017777777777776,129.0,0.0,0.0,6.0,5.0
0.0,0.0,0.0,0.0,0.0023965835571289062,3.9929239749908447,BATADAL_CHRON,Gaussian_Noise,Automata_W6_A6,123,393.0,0.002602800924577045,129.0,0.0,0.0,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,2.651834487915039,0.034482717514038086,BATADAL_CHRON,Unseen,LSTM,123,,,,,,,
0.9039615846338536,0.0,0.0,0.0,7.218044281005859,0.041573524475097656,BATADAL_CHRON,Unseen,GRU,123,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.081594228744507,0.021766185760498047,BATADAL_CHRON,Unseen,CNN1D,123,,,,,,,
0.8175182481751825,0.0,0.0,0.0,0.0022068023681640625,0.0005593299865722656,BATADAL_CHRON,Unseen,Automata_W3_A3,123,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.6715328467153284,0.0,0.0,0.0,0.0022513866424560547,0.0038881301879882812,BATADAL_CHRON,Unseen,Automata_W3_A4,123,58.0,0.0469678953626635,15.0,0.0,0.0,3.0,4.0
0.46715328467153283,0.0,0.0,0.0,0.0023534297943115234,0.010029315948486328,BATADAL_CHRON,Unseen,Automata_W3_A5,123,105.0,0.025034013605442176,23.0,0.0,0.043478260869565216,3.0,5.0
0.3722627737226277,0.0,0.0,0.0,0.002656698226928711,0.034726619720458984,BATADAL_CHRON,Unseen,Automata_W3_A6,123,166.0,0.015132820438380027,50.0,0.0,0.04,3.0,6.0
0.625615763546798,0.0,0.0,0.0,0.0027484893798828125,0.015973567962646484,BATADAL_CHRON,Unseen,Automata_W4_A3,123,71.0,0.02638365403689744,25.0,0.0,0.08,4.0,3.0
0.31527093596059114,0.0,0.0,0.0,0.0022873878479003906,0.1645505428314209,BATADAL_CHRON,Unseen,Automata_W4_A4,123,153.0,0.01114955786236063,94.0,0.0,0.02127659574468085,4.0,4.0
0.11330049261083744,0.0,0.0,0.0,0.0024161338806152344,0.5097193717956543,BATADAL_CHRON,Unseen,Automata_W4_A5,123,259.0,0.005784052116098448,154.0,0.0,0.025974025974025976,4.0,5.0
0.10837438423645321,0.0,0.0,0.0,0.002653837203979492,0.9461307525634766,BATADAL_CHRON,Unseen,Automata_W4_A6,123,361.0,0.003775293314201088,168.0,0.0,0.011904761904761904,4.0,6.0
0.5660377358490566,0.0,0.0,0.0,0.0021522045135498047,0.07403898239135742,BATADAL_CHRON,Unseen,Automata_W5_A3,123,127.0,0.012338024676049351,28.0,0.0,0.03571428571428571,5.0,3.0
0.16981132075471697,0.0,0.0,0.0,0.0022847652435302734,0.7456464767456055,BATADAL_CHRON,Unseen,Automata_W5_A4,123,268.0,0.0048451770995767435,114.0,0.0,0.008771929824561403,5.0,4.0
0.050314465408805034,0.0,0.0,0.0,0.0025043487548828125,1.6811950206756592,BATADAL_CHRON,Unseen,Automata_W5_A5,123,355.0,0.0033802816901408453,142.0,0.0,0.014084507042253521,5.0,5.0
0.012578616352201259,0.0,0.0,0.0,0.002473115921020508,2.5227317810058594,BATADAL_CHRON,Unseen,Automata_W5_A6,123,428.0,0.002593021224561097,156.0,0.0,0.00641025641025641,5.0,6.0
0.0,0.0,0.0,0.0,0.0022230148315429688,1.5575075149536133,BATADAL_CHRON,Unseen,Automata_W6_A3,123,225.0,0.005728395061728395,127.0,0.0,0.0,6.0,3.0
0.0,0.0,0.0,0.0,0.0023279190063476562,2.8417248725891113,BATADAL_CHRON,Unseen,Automata_W6_A4,123,314.0,0.003620836545093107,129.0,0.0,0.0,6.0,4.0
0.0,0.0,0.0,0.0,0.0023419857025146484,3.8082022666931152,BATADAL_CHRON,Unseen,Automata_W6_A5,123,375.0,0.0028017777777777776,129.0,0.0,0.0,6.0,5.0
0.0,0.0,0.0,0.0,0.0023636817932128906,3.870539903640747,BATADAL_CHRON,Unseen,Automata_W6_A6,123,393.0,0.002602800924577045,129.0,0.0,0.0,6.0,6.0
0.9039615846338536,0.0,0.0,0.0,4.885631799697876,0.03468155860900879,BATADAL_CHRON,Original,LSTM,2026,,,,,,,
0.9039615846338536,0.0,0.0,0.0,4.991631507873535,0.04254007339477539,BATADAL_CHRON,Original,GRU,2026,,,,,,,
0.9039615846338536,0.0,0.0,0.0,9.100636959075928,0.02140045166015625,BATADAL_CHRON,Original,CNN1D,2026,,,,,,,
0.8175182481751825,0.0,0.0,0.0,0.0022614002227783203,0.0005719661712646484,BATADAL_CHRON,Original,Automata_W3_A3,2026,27.0,0.0877914951989026,0.0,0.0,0.0,3.0,3.0
0.6715328467153284,0.0,0.0,0.0,0.002197742462158203,0.0038771629333496094,BATADAL_CHRON,Original,Automata_W3_A4,2026,58.0,0.0469678953626635,15.0,0.0,0.0,3.0,4.0
0.46715328467153283,0.0,0.0,0.0,0.002296924591064453,0.010208606719970703,BATADAL_CHRON,Original,Automata_W3_A5,2026,105.0,0.025034013605442176,23.0,0.0,0.043478260869565216,3.0,5.0
0.3722627737226277,0.0,0.0,0.0,0.0024900436401367188,0.03578591346740723,BATADAL_CHRON,Original,Automata_W3_A6,2026,166.0,0.015132820438380027,50.0,0.0,0.04,3.0,6.0
0.625615763546798,0.0,0.0,0.0,0.0021703243255615234,0.013496160507202148,BATADAL_CHRON,Original,Automata_W4_A3,2026,71.0,0.02638365403689744,25.0,0.0,0.08,4.0,3.0
0.31527093596059114,0.0,0.0,0.0,0.0022728443145751953,0.17159724235534668,BATADAL_CHRON,Original,Automata_W4_A4,2026,153.0,0.01114955786236063,94.0,0.0,0.02127659574468085,4.0,4.0
0.11330049261083744,0.0,0.0,0.0,0.002420186996459961,0.5183696746826172,BATADAL_CHRON,Original,Automata_W4_A5,2026,259.0,0.005784052116098448,154.0,0.0,0.025974025974025976,4.0,5.0
0.10837438423645321,0.0,0.0,0.0,0.002483844757080078,0.945824384689331,BATADAL_CHRON,Original,Automata_W4_A6,2026,361.0,0.003775293314201088,168.0,0.0,0.011904761904761904,4.0,6.0
0.5660377358490566,0.0,0.0,0.0,0.0022814273834228516,0.07303118705749512,BATADAL_CHRON,Original,Automata_W5_A3,2026,127.0,0.012338024676049351,28.0,0.0,0.03571428571428571,5.0,3.0
0.16981132075471697,0.0,0.0,0.0,0.002269744873046875,0.7370266914367676,BATADAL_CHRON,Original,Automata_W5_A4,2026,268.0,0.0048451770995767435,114.0,0.0,0.008771929824561403,5.0,4.0
0.050314465408805034,0.0,0.0,0.0,0.0023593902587890625,1.6723780632019043,BATADAL_CHRON,Original,Automata_W5_A5,2026,355.0,0.0033802816901408453,142.0,0.0,0.014084507042253521,5.0,5.0
0.012578616352201259,0.0,0.0,0.0,0.002414226531982422,2.5094377994537354,BATADAL_CHRON,Original,Automata_W5_A6,2026,428.0,0.002593021224561097,156.0,0.0,0.00641025641025641,5.0,6.0
0.0,0.0,0.0,0.0,0.0021715164184570312,1.5512773990631104,BATADAL_CHRON,Original,Automata_W6_A3,2026,225.0,0.005728395061728395,127.0,0.0,0.0,6.0,3.0
